id,nama_task,durasi_rencana_hari,panjang_deskripsi_kata,jumlah_tag,prioritas_tinggi,adalah_bug,sedang_blocked,jumlah_komentar,beban_kerja_assignee,bulan_dibuat,tim,peran_assignee,status_proyek,terlambat,estimasi_keterlambatan_hari
a38aeb7d-688b-42e7-9259-f1d4da1b457b,Billing Module - Refactor - pagination support,32.0,0,3,0,0,0,3,1,12,Team 2,Marketer,active,0,0.0
bfdb3b54-b806-4279-98c2-2ff4792d274b,Auth Service - Fix - pagination support,21.0,11,3,0,0,1,0,1,12,Team 2,Ops,active,0,0.0
fc397d9e-d64b-4a6c-9c52-f8f5dd60b841,Notification Service - Refactor - performance bottleneck,9.0,4,3,0,0,1,2,1,11,Team 2,Ops,active,0,0.0
449deefb-edfe-47fc-a1af-bddfb7a83ff2,UI Layer - Fix - edge cases,14.0,17,1,0,0,0,3,1,1,Team 2,Ops,active,0,0.0
dea57f0c-601d-4072-99f1-c93b2d8be01a,API Gateway - Refactor - error handling,6.0,25,1,1,0,0,3,2,12,Team 2,Marketer,active,0,0.0
00c1158a-0495-4e70-9fc1-c59495d4827d,API Gateway - Fix - edge cases,22.0,28,1,0,0,0,4,0,9,Team 16,Spesialis Lainnya,completed,0,0.0
3ace3f93-145d-49f1-b029-407d93db1e8d,Notification Service - Refactor - error handling,-2.1290046296296294,7,1,0,0,0,3,2,10,Team 16,Ops,completed,1,8.1
cb782af5-6c4c-4286-a698-c10343534171,UI Layer - Fix - performance bottleneck,22.0,23,3,0,1,0,1,1,9,Team 16,Marketer,completed,0,0.0
dba37bb4-ce96-4f7b-8719-2b810c9df1f1,API Gateway - Optimize - pagination support,85.0,31,1,0,0,0,0,1,11,Team 16,Ops,completed,0,0.0
a1973cdc-9d99-4de1-9da8-1a54763043ae,Auth Service - Optimize - logging pipeline,18.0,15,0,0,0,0,4,1,10,Team 16,Marketer,completed,0,0.0
faf2b608-692f-46a8-af2c-0423f023e97a,UI Layer - Fix - logging pipeline,45.0,10,1,0,0,0,0,3,12,Team 16,Ops,completed,0,0.0
45f9b2a3-51da-431b-8e91-dba59be2b1c2,Billing Module - Optimize - performance bottleneck,3.0,9,1,0,0,0,2,2,9,Team 16,Engineer,completed,0,0.0
f799ba90-06f7-4e53-8f4a-9e16bfe5bd8f,Billing Module - Fix - pagination support,2.0,0,2,0,0,0,0,3,10,Team 16,Ops,completed,1,5.0
f7bc0b04-bfa4-4768-a087-7eb36841a596,Notification Service - Optimize - error handling,63.0,10,1,0,1,0,3,0,10,Team 16,Designer,completed,0,0.0
49cc9c5e-3202-4e61-90bd-53f10720478d,Notification Service - Optimize - error handling,55.0,24,2,0,0,0,4,0,11,Team 16,Spesialis Lainnya,completed,0,0.0
79d08372-6934-46ad-9825-3b687944cbf4,Billing Module - Refactor - performance bottleneck,62.0,23,1,0,0,0,2,0,11,Team 16,Spesialis Lainnya,completed,0,0.0
3202942f-1cd3-4f35-aaec-a2caa64cab01,Billing Module - Implement - performance bottleneck,-14.913043981481481,0,0,0,0,0,0,0,10,Team 16,Marketer,completed,1,21.9
fd4c595b-f291-4170-85df-36d0d8efd29b,Search Index - Extend - performance bottleneck,18.0,23,1,0,0,0,2,0,9,Team 16,Engineer,completed,0,0.0
a74b5e70-1d27-40a6-84c9-bef31dc97aa2,Search Index - Fix - edge cases,-31.504849537037035,7,0,0,0,0,0,0,11,Team 16,Ops,completed,1,35.5
a655c2b2-2f36-4019-a9bd-6c54ffb1dfc5,Notification Service - Fix - logging pipeline,4.0,15,2,0,1,0,0,0,10,Team 16,Engineer,completed,0,0.0
eb311f86-e32d-44fd-8421-66269892e1aa,API Gateway - Optimize - pagination support,11.0,0,1,0,0,0,3,1,9,Team 16,Engineer,completed,0,0.0
82c1af66-0003-4b49-b2da-c8c5768a1f6e,Billing Module - Refactor - logging pipeline,2.0,0,3,0,0,1,0,1,10,Team 16,Designer,completed,0,0.0
3d226cf6-27dd-43e6-aa4a-0d638bae692a,Notification Service - Refactor - error handling,3.0,4,2,1,0,0,0,0,12,Team 16,Designer,completed,1,3.0
4cbc1de7-e551-42da-b971-1942a749720f,API Gateway - Fix - performance bottleneck,4.0,12,0,0,0,0,4,0,11,Team 16,Spesialis Lainnya,completed,1,2.0
e914b12d-bdeb-4664-873e-f48c7ca313d4,Auth Service - Extend - error handling,45.0,11,1,0,0,0,0,1,9,Team 16,Marketer,completed,0,0.0
10e703c6-7946-4492-8f83-4dbc95077791,API Gateway - Extend - pagination support,51.0,4,0,0,0,0,0,0,10,Team 16,Spesialis Lainnya,completed,0,0.0
a656f8e5-15b1-4b48-9b67-a356281b1095,Q4 Growth - Campaign Analytics,68.0,11,4,0,0,0,2,0,4,Team 11,Ops,active,0,0.0
6223c21e-282c-4fd4-855c-db4b80ae1156,Email Nurture - Email Sequence,53.0,26,3,1,0,0,3,0,5,Team 11,Ops,active,0,0.0
1b8de466-66f1-40ec-b595-6e17b8e8f814,Email Nurture - Landing Page,19.0,4,0,0,0,0,0,1,4,Team 11,Engineer,active,0,0.0
e21eaeee-1a95-4a95-aca7-97b839509d86,Q4 Growth - Campaign Analytics,35.0,19,0,0,0,0,1,0,4,Team 11,Marketer,active,0,0.0
c8c629d9-eb54-4655-9a49-4f2dada4a284,SEO Optimization - Landing Page,15.0,16,0,0,0,0,4,1,5,Team 11,Designer,active,0,0.0
8147da8b-c4cb-430b-a03f-82ab22952832,SEO Optimization - Campaign Analytics,82.0,5,0,0,0,0,0,1,4,Team 11,Product Manager,active,0,0.0
15d74e36-2668-4ae0-a765-0d86feb8d39b,Email Nurture - Email Sequence,3.0,23,1,0,0,0,2,1,5,Team 11,Ops,active,0,0.0
746f3d39-dfcc-4e6a-8b43-0a0f16c40310,Retention Push - Ad Copy,3.0,5,1,0,0,0,0,0,4,Team 11,Engineer,active,0,0.0
7a9f5fd6-5d57-4e86-84e2-a4bee8732f84,Email Nurture - Blog Post,6.0,10,1,0,0,0,0,2,5,Team 11,Ops,active,0,0.0
20a11761-efa0-4151-915b-104b69675997,His population blue report.,78.0,22,1,0,0,1,0,0,11,Team 1,Product Manager,completed,0,0.0
eede435a-c5d0-4f5c-9f48-8113ecfc95e4,Natural cut may hope mention my else.,24.0,25,2,0,0,1,2,0,11,Team 1,Spesialis Lainnya,completed,0,0.0
cf200b6d-179e-4b15-b991-6048bf71ba62,Political show business American best sport assume.,27.0,7,1,0,0,0,0,0,11,Team 1,Marketer,completed,0,0.0
81c377c2-a11f-480a-bdaf-373fe86179ba,Attorney no or mouth.,52.0,5,1,0,0,1,0,0,11,Team 1,Ops,completed,0,0.0
f3cc1b45-8df3-4cd9-9ae4-a8b9244556ae,Executive eat our so.,80.0,25,1,0,0,0,1,0,11,Team 1,Spesialis Lainnya,completed,0,0.0
67b8d925-d4b3-45ae-9816-5fe3e8461aa1,Push recent growth language wonder writer responsibility.,4.0,11,2,0,0,0,2,1,11,Team 1,Ops,completed,0,0.0
e654b133-f453-4946-9775-db6a695ebfbe,Hit hot college dark summer future federal.,6.0,5,1,0,0,0,3,3,11,Team 1,Product Manager,completed,0,0.0
d49fabcc-d866-45da-acdf-c0a4c066b1fa,Tough staff affect table region cup outside simply.,5.0,0,1,0,0,0,2,1,11,Team 1,Engineer,completed,0,0.0
d006e3ea-a465-4d83-9ee3-bf19178dc7ba,Hold nation almost dream boy entire.,46.0,3,1,0,0,0,0,1,11,Team 1,Engineer,completed,0,0.0
939a6c4b-95c9-41bb-afa8-385652afba35,Could new science specific peace sort course.,-0.48891203703703706,12,1,0,0,0,0,0,11,Team 1,Spesialis Lainnya,completed,1,2.5
e6ab4f20-1658-407c-bad8-ec045743ef81,Poor development nice option remember bed.,5.0,11,0,0,0,0,4,3,11,Team 1,Marketer,completed,0,0.0
68867ac4-a6d8-4c1a-90de-6b48aae34b5e,Heart this senior tonight gas adult who.,10.0,7,0,0,0,0,1,2,11,Team 1,Designer,completed,0,0.0
64c13f79-c3ba-4cb8-a46d-cc4e920b4b4c,Condition institution end technology often happy improve.,85.0,7,2,0,0,0,3,2,11,Team 1,Engineer,completed,0,0.0
7883f79e-058c-4bf4-bd84-2526bcdf0d05,Email Nurture - Email Sequence,34.0,28,3,0,1,0,2,1,9,Team 12,Marketer,on_hold,0,0.0
3862bd4c-1204-4e9b-ae3c-676d9f378036,Retention Push - Ad Copy,27.0,28,2,0,0,0,0,0,7,Team 12,Ops,on_hold,0,0.0
d7ff0211-1e4d-4533-9823-81ff422fc7d8,Retention Push - Ad Copy,19.0,6,2,0,0,0,2,1,8,Team 12,Designer,on_hold,0,0.0
c56f9b66-ae8c-465c-99e1-9d737eef57bd,Q4 Growth - Landing Page,7.0,7,1,0,0,0,0,0,10,Team 12,Designer,on_hold,0,0.0
6e59b075-d122-412c-ae71-583912b197d5,Q4 Growth - Email Sequence,22.0,5,1,0,0,0,2,2,8,Team 12,Marketer,on_hold,0,0.0
a90567a4-f8ce-4147-8a5b-64f088fa1bf9,Email Nurture - Email Sequence,72.0,7,0,0,0,0,0,1,9,Team 12,Ops,on_hold,0,0.0
7f1561af-5247-4f72-9cbb-419729766e59,Retention Push - Email Sequence,4.0,12,1,0,0,0,4,0,10,Team 12,Designer,on_hold,0,0.0
7d96aa06-bff0-4454-bd6a-d4e5791881d5,Retention Push - Landing Page,89.0,26,0,0,0,0,1,0,8,Team 12,Engineer,on_hold,0,0.0
c92f574f-9b43-4eed-bb32-2b5fc756e197,Retention Push - Blog Post,26.0,5,3,0,0,0,0,2,9,Team 12,Product Manager,on_hold,0,0.0
61ae0a17-646d-41ed-9bdd-216628b84022,Retention Push - Campaign Analytics,71.0,17,0,0,0,0,1,0,9,Team 12,Marketer,on_hold,0,0.0
aedd6487-822d-481f-8e1e-6b16e9103998,Q4 Growth - Ad Copy,28.0,4,1,0,0,0,3,1,8,Team 12,Marketer,on_hold,0,0.0
d2eafa98-5072-40f9-9da0-6fc3ca057670,Retention Push - Campaign Analytics,9.0,4,1,0,0,0,3,1,8,Team 12,Designer,on_hold,0,0.0
2a5ae2c2-2ad8-4f6e-bbbb-2cbd6b7d626d,Product Launch - Campaign Analytics,6.0,23,2,0,0,0,4,1,8,Team 12,Ops,on_hold,0,0.0
6d77923e-8000-492f-bfbe-834a65a537e2,Product Launch - Email Sequence,2.0,4,2,0,0,0,3,0,7,Team 12,Spesialis Lainnya,on_hold,0,0.0
dd2e5f6b-b1f1-4b4d-8318-6395cd5bbf8a,Email Nurture - Landing Page,19.0,14,0,0,0,0,1,0,8,Team 12,Marketer,on_hold,0,0.0
c20744c2-f9c8-4aed-87d4-e1162f9f68f0,Product Launch - Ad Copy,5.0,4,1,0,0,0,0,0,9,Team 12,Spesialis Lainnya,on_hold,0,0.0
370c7060-946a-423b-9bac-e61089314698,Retention Push - Blog Post,29.0,13,2,0,0,0,3,2,9,Team 12,Product Manager,on_hold,0,0.0
04e83220-3e7e-43e3-ad18-caac7198d5cd,Material candidate simply discover institution response.,19.0,34,2,0,0,0,0,2,1,Team 10,Ops,active,0,0.0
31dd45c0-72f2-4fd7-9eb5-da589adda367,Seek some former what lose pretty.,14.0,0,2,0,0,0,4,2,1,Team 10,Marketer,active,0,0.0
cc53886f-3214-461f-9ec4-7a97ab026042,Current action case chance.,3.0,24,1,0,0,0,0,1,12,Team 10,Designer,active,0,0.0
b8e39b6d-4017-4a8e-ad8c-6016e57bfc77,Popular girl usually worry find me concern training.,6.0,5,0,0,0,0,4,3,12,Team 10,Designer,active,0,0.0
44655f9c-932f-4ee6-8054-a7e283a891ea,Recently produce computer style deal cup.,89.0,0,1,0,0,0,1,1,12,Team 10,Ops,active,0,0.0
d7ef20ca-2438-4374-aef2-7bcbbedc6d25,Bank blue successful course place myself son.,88.0,8,0,0,0,0,0,1,12,Team 10,Marketer,active,0,0.0
ee93ef63-63ba-446a-9241-3e48bbdc0c96,Produce do summer drug.,59.0,30,1,0,0,0,0,3,12,Team 10,Designer,active,0,0.0
bae6da05-9f39-46a7-bf60-059d71daa3db,Field game president.,18.0,11,1,1,0,0,4,2,12,Team 10,Designer,active,0,0.0
9bfe716e-cc55-469f-ae72-6b42c7874f94,Move strategy star others.,79.0,3,0,0,0,0,3,4,12,Team 10,Ops,active,0,0.0
496161b5-39d3-462b-b4a3-973ab9b9a61e,Force however manager too long question hold grow.,27.0,0,1,0,0,0,1,1,12,Team 10,Marketer,active,0,0.0
d894aac8-6715-4a85-8128-845b959ede7f,SEO Optimization - Email Sequence,42.0,25,3,1,0,1,4,0,10,Team 3,Ops,completed,0,0.0
c81d4f19-1f97-4c6e-b111-028efc9ed137,Email Nurture - Campaign Analytics,18.0,6,4,0,1,0,0,2,10,Team 3,Product Manager,completed,0,0.0
2c980eca-edb9-4aa5-a901-cbc1abfe305d,Email Nurture - Landing Page,22.0,29,0,0,0,0,0,1,10,Team 3,Marketer,completed,0,0.0
5f3bfddf-9be4-442d-b581-f371b0472d9c,Retention Push - Ad Copy,5.0,26,2,0,0,0,1,0,10,Team 3,Spesialis Lainnya,completed,0,0.0
261d8f86-358c-4f9f-ac77-3fe5db1a7fe8,SEO Optimization - Campaign Analytics,83.0,7,2,1,0,0,1,1,10,Team 3,Ops,completed,0,0.0
0cff799b-93fd-4afd-85bc-6573a59ce493,Retention Push - Email Sequence,14.0,8,1,0,0,0,4,1,10,Team 3,Ops,completed,0,0.0
9b7cbdab-17eb-4723-bd88-73bc07b1d781,Product Launch - Campaign Analytics,2.0,3,3,0,0,0,0,0,10,Team 3,Designer,completed,1,1.0
440dc864-1873-4bac-abe9-21dae7a4a040,Email Nurture - Campaign Analytics,-4.716608796296296,21,2,0,0,1,2,0,10,Team 3,Spesialis Lainnya,completed,1,8.7
6951cff8-59ac-49fc-aeee-f21511f666ff,Product Launch - Landing Page,87.0,19,1,0,0,0,3,2,10,Team 3,Designer,completed,0,0.0
342a97ed-2a9c-405d-aee1-1649400774e1,Part ability bed bad.,8.0,20,1,0,0,0,4,0,3,Team 7,Product Manager,completed,0,0.0
51d1a713-0796-407c-8c2b-fceb32a1aed2,Pressure deal mention mention article.,66.0,12,1,0,0,0,1,0,3,Team 7,Spesialis Lainnya,completed,0,0.0
8efcb181-670a-4c23-912b-8a2099d20f4a,Adult second effort usually.,26.0,18,1,0,0,0,0,0,3,Team 7,Ops,completed,0,0.0
35dfbdf3-8295-435f-b88f-8e8a0e165531,Goal skin shoulder.,19.0,29,0,0,0,0,0,0,3,Team 7,Designer,completed,0,0.0
89712f25-9a71-4fb0-90c8-6ba9019ef03f,Hundred wrong very standard participant save him.,9.0,10,0,0,0,0,4,0,3,Team 7,Marketer,completed,0,0.0
7ec46666-be63-4078-9bb4-d45c7bea211c,Business team authority animal here.,7.0,0,2,0,0,0,2,2,4,Team 7,Designer,completed,0,0.0
aadb2e38-6338-4b5a-850a-0bee0a5ff955,Discover person popular.,24.0,11,2,0,0,0,4,0,3,Team 7,Marketer,completed,0,0.0
e8376f8a-8c7d-47e7-841b-9662b98fce28,Thought science bring option American.,6.0,0,2,0,0,0,2,0,3,Team 7,Spesialis Lainnya,completed,0,0.0
a519cb1d-eb7e-4b8e-b885-0b608d5caf4c,Shoulder probably control hot operation the.,21.0,6,3,0,0,0,4,0,4,Team 7,Spesialis Lainnya,completed,0,0.0
5c08ae89-8692-4cf7-97e3-1a84183553d1,Hand within marriage national grow soldier.,37.0,15,2,0,0,0,0,0,4,Team 7,Spesialis Lainnya,completed,0,0.0
4bc451bf-5060-4bdb-a78b-1e71fc38477c,Court blood yes different kind community president.,9.0,25,0,0,0,0,1,1,3,Team 7,Product Manager,completed,0,0.0
dc5c4011-ab22-46f3-ae7e-2afef17e0121,Push face born fall available couple the.,22.0,28,3,0,0,0,0,3,4,Team 7,Engineer,completed,0,0.0
b4094229-950c-4e20-81d7-98ae5d9ff591,Produce sea those social suggest finally still.,5.0,7,0,0,0,0,4,0,3,Team 7,Designer,completed,0,0.0
cf5f6edd-3872-4413-91ac-d583851d788a,Discussion determine Republican spring level.,11.0,11,1,0,0,0,2,0,4,Team 7,Ops,completed,0,0.0
bef96980-5ba7-4408-98f1-1942442e94c0,Lay avoid employee fly bring out.,41.0,24,3,0,0,1,0,0,4,Team 7,Engineer,completed,0,0.0
15b1d969-541d-4106-a3bc-90ad1f433abb,Email Nurture - Landing Page,14.0,9,0,0,0,0,4,0,2,Team 13,Ops,active,0,0.0
6521acfe-13f7-41bf-8bf7-2c716e24ab28,Retention Push - Email Sequence,1.0,6,0,0,0,0,0,0,2,Team 13,Spesialis Lainnya,active,1,2.0
0bf241ba-5683-4bc5-82d6-3c974bc062da,Q4 Growth - Blog Post,41.0,13,0,0,0,0,4,0,3,Team 13,Engineer,active,0,0.0
42311329-04a2-4a6c-be8c-a79b3bbbde98,Retention Push - Landing Page,5.0,28,0,0,0,0,2,0,2,Team 13,Spesialis Lainnya,active,0,0.0
dff358fd-b221-457a-b5f2-ed92c3053d9a,Q4 Growth - Email Sequence,23.0,0,4,1,0,0,0,0,2,Team 13,Designer,active,0,0.0
a29a6aab-3d5b-4ce2-b479-6a0867865f61,Product Launch - Landing Page,66.0,5,1,0,0,0,3,0,4,Team 13,Spesialis Lainnya,active,0,0.0
967a4ff5-dc5a-4fcf-8075-2a481685f9aa,Product Launch - Landing Page,38.0,15,0,0,0,0,0,0,4,Team 13,Designer,active,0,0.0
df479171-64d4-4eff-873e-e7624ee00acf,Email Nurture - Email Sequence,47.0,0,4,0,0,0,3,0,3,Team 13,Spesialis Lainnya,active,0,0.0
4e98d7b9-1d37-4d2a-9bdc-e11d82d9db6b,Q4 Growth - Landing Page,35.0,7,1,0,0,0,0,0,2,Team 13,Product Manager,active,0,0.0
1688ce8f-54d5-4e97-848c-4b97bf00f7ca,Q4 Growth - Blog Post,19.0,0,2,0,0,0,2,0,3,Team 13,Marketer,active,0,0.0
521595cf-f889-4ba9-a64b-89af823444e0,Billing Module - Extend - edge cases,24.0,5,1,0,0,0,0,0,2,Team 9,Ops,active,0,0.0
8d3068e1-7122-4508-bc50-910c8b413160,Billing Module - Implement - error handling,25.0,29,1,0,0,0,3,0,2,Team 9,Product Manager,active,0,0.0
e8ef2f45-5eb4-455c-a14f-478204d00e1d,Billing Module - Implement - pagination support,7.0,27,0,0,0,0,0,1,2,Team 9,Ops,active,0,0.0
28d6e3f1-5baa-48b9-9d18-ecc47fa4cf0f,UI Layer - Fix - performance bottleneck,28.0,13,2,0,0,0,1,0,2,Team 9,Marketer,active,0,0.0
439c78b9-9344-4fc1-a5ee-cc9915ccb18e,UI Layer - Implement - pagination support,16.0,0,0,0,0,0,1,0,2,Team 9,Marketer,active,0,0.0
c1c3634e-60a5-40dc-ba78-6226d99bd97a,Auth Service - Implement - pagination support,3.0,15,0,0,0,0,1,0,2,Team 9,Designer,active,1,1.0
e15da10a-0032-4d42-bc6a-f28cc4fe3661,Notification Service - Refactor - performance bottleneck,20.0,30,0,0,0,0,0,1,2,Team 9,Ops,active,0,0.0
1eac8980-a784-4949-b989-23c4b9cd0864,Billing Module - Implement - error handling,18.0,28,0,0,0,0,0,0,2,Team 9,Spesialis Lainnya,active,0,0.0
4aefdc1c-a7b9-403d-a3d1-e669fdbe3bb0,Search Index - Optimize - edge cases,2.0,8,4,0,0,0,2,0,3,Team 9,Designer,active,1,2.0
3c6983c0-ef1b-4a48-a38d-839dd9ed6957,Auth Service - Implement - performance bottleneck,59.0,34,0,0,0,0,0,0,2,Team 9,Engineer,active,0,0.0
f776305d-8e2c-41a2-9aea-fde03c2ada98,Auth Service - Refactor - edge cases,5.0,0,1,0,1,0,0,0,3,Team 9,Product Manager,active,0,0.0
5332e81d-e16c-4e6b-b9dc-d3b92e6b7008,Search Index - Fix - logging pipeline,6.0,4,1,0,0,1,0,0,2,Team 9,Designer,active,0,0.0
c2fae961-4ac1-447c-ab13-254037728c04,Search Index - Fix - error handling,51.0,0,1,0,0,0,3,0,2,Team 9,Designer,active,0,0.0
22e154b7-4ebb-483a-859e-2739b3641cb0,Auth Service - Implement - error handling,28.0,6,1,0,0,0,4,0,3,Team 9,Marketer,active,0,0.0
d5f03454-d9ca-4030-b113-9fce19bf1652,API Gateway - Implement - pagination support,25.0,7,0,0,0,0,2,1,2,Team 9,Product Manager,active,0,0.0
b052b4f6-c322-485b-8bb4-229806bf6c5b,Notification Service - Refactor - pagination support,5.0,5,0,0,0,0,1,1,3,Team 9,Designer,active,0,0.0
0a947c7d-f02a-4077-b6fa-ac7479c31ed2,Billing Module - Extend - edge cases,37.0,13,2,0,1,0,0,1,3,Team 9,Marketer,active,0,0.0
d5b45524-3b60-4cb1-b581-a6a4d2f74420,Search Index - Implement - logging pipeline,30.0,26,0,0,0,0,0,2,7,Team 16,Engineer,active,0,0.0
671916a5-b849-4315-b1ea-7c396eb175c5,Notification Service - Refactor - error handling,60.0,27,1,0,0,0,4,2,5,Team 16,Marketer,active,0,0.0
5ea4ca8c-8c92-48b0-8d65-b83fb2025b63,Billing Module - Extend - performance bottleneck,67.0,0,0,0,0,0,0,0,7,Team 16,Designer,active,0,0.0
9b5b8a98-80e4-4573-81ff-4088416d181f,Auth Service - Extend - edge cases,29.0,0,0,0,0,0,0,1,5,Team 16,Engineer,active,0,0.0
edc6645d-8d8d-4b66-a6c8-aa0407540d36,Billing Module - Implement - performance bottleneck,12.0,22,2,0,0,0,0,0,7,Team 16,Ops,active,0,0.0
f711e300-6428-4316-a73d-038183937280,Search Index - Extend - error handling,40.0,0,2,0,0,0,3,0,7,Team 16,Designer,active,0,0.0
64973f84-664b-4a9d-9072-969b7241f23d,Search Index - Fix - pagination support,9.0,0,1,0,0,0,4,1,6,Team 16,Marketer,active,0,0.0
e2fd1679-875f-4ad0-a0c0-63d8121523e6,Billing Module - Extend - error handling,16.0,3,3,0,0,0,3,1,7,Team 16,Ops,active,0,0.0
18d356b3-5a1a-4869-a091-9ca68be40ce6,Search Index - Extend - logging pipeline,4.0,0,1,0,0,0,0,0,7,Team 16,Ops,active,0,0.0
47a3455e-462d-41bc-9f96-b36989c8acfa,Search Index - Fix - edge cases,34.0,25,2,0,0,0,3,0,5,Team 16,Product Manager,active,0,0.0
376c2bd9-6b31-4666-afe7-7efebed63321,Notification Service - Implement - logging pipeline,49.0,5,4,0,0,0,4,2,7,Team 16,Designer,active,0,0.0
68b7227f-0ea6-4f23-912b-a8a2606f4292,UI Layer - Optimize - edge cases,22.0,6,0,0,0,0,3,2,7,Team 16,Designer,active,0,0.0
b4bc0c8d-2d4d-475d-b113-4d4301e62db8,Notification Service - Extend - pagination support,62.0,32,0,0,0,0,3,0,7,Team 16,Product Manager,active,0,0.0
dcb9dc44-5aa5-4175-8fba-b64c49ae6144,Notification Service - Optimize - edge cases,1.0,22,1,0,0,0,0,2,6,Team 16,Engineer,active,1,2.0
381c5def-46c4-4190-86b6-12027ac0e372,Billing Module - Fix - performance bottleneck,16.0,4,3,1,0,0,3,1,7,Team 16,Designer,active,0,0.0
219bd95b-d416-44aa-b8ca-ee74fa734848,Notification Service - Implement - pagination support,27.0,7,0,0,0,0,2,0,7,Team 16,Marketer,active,0,0.0
04a03d7e-de29-4834-ac87-ff7530f55418,UI Layer - Refactor - performance bottleneck,86.0,8,1,0,0,0,4,0,7,Team 16,Designer,active,0,0.0
b2409729-042e-4c88-864a-ded3b6054e47,Search Index - Optimize - pagination support,26.0,25,3,0,1,0,1,0,6,Team 16,Marketer,active,0,0.0
f441f41c-ae65-4af8-88d4-26ad5c461038,API Gateway - Optimize - edge cases,35.0,0,1,0,0,0,3,0,7,Team 16,Spesialis Lainnya,active,0,0.0
4a359044-2446-40f9-9eae-6f1608ba7e7d,Search Index - Implement - error handling,71.0,7,1,0,0,0,1,0,7,Team 16,Designer,active,0,0.0
3ba6463f-2b2e-4b9b-b6d2-dbb57ac0ed9c,Notification Service - Optimize - performance bottleneck,38.0,6,0,0,0,0,2,0,7,Team 16,Spesialis Lainnya,active,0,0.0
7dc8d6fc-f588-414b-a505-43c1cd30c5a7,UI Layer - Fix - performance bottleneck,4.0,24,4,0,0,0,1,0,6,Team 16,Product Manager,active,0,0.0
a78c58bb-020d-40fe-b576-a3e8aa40233a,API Gateway - Optimize - performance bottleneck,47.0,32,0,0,0,0,3,0,6,Team 16,Spesialis Lainnya,active,0,0.0
92149623-9000-4ef0-adfb-d12c6ae10953,Notification Service - Extend - performance bottleneck,10.0,5,0,0,0,0,4,0,6,Team 16,Spesialis Lainnya,active,0,0.0
89a41a48-faf7-4ff9-bba1-4712a62092ea,SEO Optimization - Landing Page,5.0,0,2,0,0,0,0,0,2,Team 15,Ops,active,0,0.0
9a61b150-5936-4e28-ac85-8aa971eb0cb8,Retention Push - Campaign Analytics,6.0,11,0,0,0,0,1,0,3,Team 15,Designer,active,0,0.0
816b097c-3d7a-4edb-a2a4-6b78e35ad3fa,SEO Optimization - Landing Page,52.0,8,1,0,0,0,1,0,2,Team 15,Designer,active,0,0.0
28317a09-021f-43be-b602-e040fc87f7fb,Email Nurture - Blog Post,6.0,0,2,0,0,0,3,0,4,Team 15,Engineer,active,0,0.0
896f538a-07db-4349-841d-69a870032f2f,Retention Push - Campaign Analytics,77.0,7,2,0,1,1,1,0,3,Team 15,Product Manager,active,0,0.0
4ac6aed1-0341-4160-b37a-56c282e74c6b,Q4 Growth - Campaign Analytics,4.0,12,2,0,0,0,3,1,3,Team 15,Ops,active,1,10.0
10445aba-1c68-422c-ac62-0c59ec90fb77,Email Nurture - Ad Copy,30.0,23,1,0,0,0,2,0,4,Team 15,Spesialis Lainnya,active,0,0.0
e6c794c1-f5b3-4a67-b9cb-2a63968d59d9,Retention Push - Ad Copy,4.0,26,0,0,0,0,4,0,3,Team 15,Ops,active,0,0.0
b2c77a65-c7f1-48d2-89a6-414d9b763f53,SEO Optimization - Landing Page,26.0,0,2,0,0,0,4,0,2,Team 15,Marketer,active,0,0.0
325f5639-88d1-4dfe-9d97-bcfc3409015f,Product Launch - Campaign Analytics,27.0,0,0,0,0,0,3,0,3,Team 15,Designer,active,0,0.0
f03215c4-412e-462c-aa6c-1aa19b74aa7d,Q4 Growth - Blog Post,20.0,7,0,0,0,0,1,0,2,Team 15,Designer,active,0,0.0
8e03e7e0-cb55-43b9-bbab-591b0f4e6796,Retention Push - Email Sequence,26.0,0,4,0,0,0,2,0,3,Team 15,Designer,active,0,0.0
cea0da1e-82fa-4d98-8940-1362943c9e43,Product Launch - Landing Page,1.0,12,2,0,0,0,3,1,3,Team 15,Designer,active,0,0.0
38d1fe16-c8a8-455a-af21-adc2c43fe596,Email Nurture - Email Sequence,57.0,27,0,0,0,0,3,2,3,Team 15,Designer,active,0,0.0
f4442743-d0e7-4ec9-8a83-24f5cebdabb0,Product Launch - Landing Page,37.0,14,1,1,0,0,0,0,3,Team 15,Marketer,active,0,0.0
c2733e3e-c930-40bf-8e55-ff38b85b1d07,Travel white central soon radio choice defense baby.,31.0,6,2,0,1,0,1,0,9,Team 6,Engineer,on_hold,0,0.0
52f5adcb-9621-4895-8350-14f3e5ec8ce4,Travel whose have or professor movie.,21.0,0,1,1,0,0,0,2,9,Team 6,Designer,on_hold,0,0.0
f6ff392a-e870-41df-9798-8f35ff9fdaa1,Issue face history blue certain.,4.0,6,3,0,0,1,2,1,9,Team 6,Engineer,on_hold,0,0.0
175248b1-f94e-4969-a469-be52e59ff460,Really ever positive throw whose speak.,49.0,0,2,0,0,0,3,1,9,Team 6,Product Manager,on_hold,0,0.0
5ccec182-23a4-4da9-83b9-5f619657926b,Prepare together positive grow fill.,84.0,11,2,0,1,0,2,1,9,Team 6,Product Manager,on_hold,0,0.0
7ea3d126-60d8-428d-9c79-271058a52311,Parent turn piece until.,4.0,28,0,0,0,0,0,0,9,Team 6,Engineer,on_hold,0,0.0
