id,task_id,author_id,content,created_at
0f19025f-7d92-40af-bbf8-07c943bc3ccb,16b87303-d8d0-485b-9af7-ad8e9c823c95,efc2c63d-4668-4eee-bad2-cdb29840a7f4,Blocked on design deliverables.,2026-01-06T17:35:22.301300
72f0fe47-67fe-40c6-a7b0-c3018017662b,81ee380e-f95d-47e7-b8fc-942f59f8ab89,ed4227a9-eaa1-4813-83aa-5f5e1b8e946c,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
20e434d8-53b2-4bb0-84d4-296f0ff83abe,25fe5e6a-0dfd-4521-80f3-ac30f283c277,d285c173-fe8b-4a86-bd20-28c50b85a4f4,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
36b4d128-ab0a-4394-b646-dd034798f0c8,25fe5e6a-0dfd-4521-80f3-ac30f283c277,5e1d806a-c9cc-43a8-8185-ed84eb5a9fa3,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
f32f98d4-22dc-4913-888f-7aae9e9dccc0,25fe5e6a-0dfd-4521-80f3-ac30f283c277,9e3721d6-e080-4dfa-ad9d-57d662e3886b,Blocked on design deliverables.,2026-01-06T17:35:22.301300
ae37ed34-3fd1-4b2f-91a6-bd8fdd2b2e98,25fe5e6a-0dfd-4521-80f3-ac30f283c277,580846e7-c122-4bd5-a83a-ba20b922b484,Can we push this to next sprint?,2026-01-06T17:35:22.301300
e0638c2a-fb0f-40bf-9f12-d4568371ec11,fd3107ab-d149-480d-95b0-59790006c527,09965bc0-cf1d-4278-b8b0-5aa39474736f,Blocked on design deliverables.,2026-01-06T17:35:22.301300
a29e35b4-4ddd-4415-9446-378bca46f193,fd3107ab-d149-480d-95b0-59790006c527,f09f4ad9-eb3b-41dc-9796-487fcbaf87f4,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
86a5f157-5e0c-4677-8985-36c0734eb00d,57ef4a9f-1c73-4699-bc25-acfd760b6427,478016b3-5b2f-491a-bcf9-25ef78d7e8e1,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
38af0299-50f6-4a99-b037-717608a7b13f,57ef4a9f-1c73-4699-bc25-acfd760b6427,1bded7b8-8db4-442c-9dfa-6b0cd7fa52e3,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
557bce74-800c-476b-b121-adf621247853,57ef4a9f-1c73-4699-bc25-acfd760b6427,4505cf0e-5574-4aca-9591-88999aebefe3,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
51d3baae-5c7c-431d-9208-dd5849e04efb,57ef4a9f-1c73-4699-bc25-acfd760b6427,38180409-7f09-4415-8f3b-5af59fdfb881,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
b1c92d97-841a-4f07-8534-094c003e61c3,04378287-831c-40ac-b0a5-93e9cf605ec5,9e7bb305-0915-4517-b1f2-8b4df730e191,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
b8ce6342-01eb-493b-aa88-f7080d631f1f,04378287-831c-40ac-b0a5-93e9cf605ec5,68742d9f-a648-4741-bf03-00898c4b80f5,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
c209c70b-9f38-4501-b994-1e388d4feb2c,04378287-831c-40ac-b0a5-93e9cf605ec5,2366f4c1-6785-44be-8b5d-72f9a0990b85,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
1de6dde3-36bb-4e82-8bbe-41d237bcc4b9,04378287-831c-40ac-b0a5-93e9cf605ec5,d352b9c0-d556-4c10-a4f1-07f4d9fdeec7,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
0929f6cd-8d37-45d5-aa8c-57766c5bf662,f79d6457-236c-47ea-8bd7-c6e195cac985,3236a044-a4c3-4ec0-a169-b9efe053ac1b,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
586f288f-1fa8-48ea-b103-2a9d93d1c61a,f79d6457-236c-47ea-8bd7-c6e195cac985,a59340b9-664f-40f3-a104-deb07e0c1f6f,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
0ce9d029-a2be-4be5-b69d-da2094b131be,73bf0fe3-f6a4-48f7-81e1-01adb2e2afdb,8da1ff34-9aa0-467f-bfb2-1ffb9fb548c4,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
190a7170-8f52-4daa-bf8a-ca879c586621,73bf0fe3-f6a4-48f7-81e1-01adb2e2afdb,98f8d539-7379-41e9-afb5-8529861cbd66,Blocked on design deliverables.,2026-01-06T17:35:22.301300
fee9ccc6-b2ed-4a4b-84a6-a33352b6f3bd,73bf0fe3-f6a4-48f7-81e1-01adb2e2afdb,e82b250d-55af-4648-87c2-78f872fbe749,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
0107d21a-7f14-4011-b188-1910f1887b57,89211d93-dee6-43bf-ac40-f59a2900eabf,b1d38243-b68f-4a8a-847b-6ef69390b06b,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
880d862c-6ca9-4c6c-be6f-25690c42607b,89211d93-dee6-43bf-ac40-f59a2900eabf,8b6ceac5-7d0f-48e9-a656-d780d1fe684b,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
2e32aa01-aaea-46e4-9273-6091ed2f9379,89211d93-dee6-43bf-ac40-f59a2900eabf,acdf3da0-0d01-4576-99aa-59ec72ad21e3,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
02f6ac09-8cc8-4b49-8881-bfafd4dc5b4c,d1231ba6-921e-4727-9e31-2c787d7f897f,f827d0f9-f52e-4caa-9e7c-15abe3e0a5f8,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
0c740656-1bfd-4798-8195-80c85e32605c,d1231ba6-921e-4727-9e31-2c787d7f897f,b1b4061c-2871-4070-82dc-3306a0c3600b,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
37345dd0-e4b2-4b3c-a0a1-a0571ece5ae5,d1231ba6-921e-4727-9e31-2c787d7f897f,60c2a21e-b085-4b47-81c0-c4276d580352,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
dae51e6c-1d8f-42ea-8533-6283c6cb90aa,53332e48-4a4f-4cc2-8ce6-c3d58f28ce15,603eb775-068d-4da4-8406-d0896584c628,Blocked on design deliverables.,2026-01-06T17:35:22.301300
831cd906-0687-4994-b2a7-0d726a8d21d1,53332e48-4a4f-4cc2-8ce6-c3d58f28ce15,62544878-d239-4233-bab7-4c007da69404,Blocked on design deliverables.,2026-01-06T17:35:22.301300
0e19ad0d-536b-4643-937e-7c5055d715e0,53332e48-4a4f-4cc2-8ce6-c3d58f28ce15,ac68ff35-c861-43c1-87ee-b55f899c8bc1,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
90be83a8-81c8-401a-b57f-fd5dfa14e452,53332e48-4a4f-4cc2-8ce6-c3d58f28ce15,d92d5d58-27b8-474e-a419-add0df43a3ef,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
2d012696-a1aa-4dea-9b94-f1e05ab13ff5,26bbfd1e-d28f-460d-a5f1-1490dc8933da,9c7311c4-db41-4085-94dc-a8293590c964,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
490ebf0e-12c5-4094-ac78-5291f7ef55d7,26bbfd1e-d28f-460d-a5f1-1490dc8933da,200e5660-4379-4053-b2c5-5581d5635d0d,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
a69f73f5-4872-4bfd-b0d5-d2e98238b0c7,26bbfd1e-d28f-460d-a5f1-1490dc8933da,7bcc1817-8a4e-48cb-9f53-8cfbe20c966b,Can we push this to next sprint?,2026-01-06T17:35:22.301300
dc76db16-b639-4742-bb2f-ba9954126774,ec06c91c-6305-4aa2-85b6-69ec02e818c4,4e6b7fed-a864-4be3-8dce-5712ed94cc40,Blocked on design deliverables.,2026-01-06T17:35:22.301300
c143755a-7846-47be-ab62-2f18dd2e8331,ec06c91c-6305-4aa2-85b6-69ec02e818c4,8c23698e-656a-4ba1-ae0b-d5c5eb8321ed,Blocked on design deliverables.,2026-01-06T17:35:22.301300
385ab53b-bc14-43f4-8f1a-6724637063f3,ec06c91c-6305-4aa2-85b6-69ec02e818c4,c01ba853-6617-43c7-ad4a-9ea4e7dfd76d,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
8403b496-ab2e-49e7-b040-a8397b90c587,5c0974ca-b080-479f-9f5b-4c58b968e434,ab37a357-a5c0-49c8-aac0-deef41976ce9,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
6a134b6b-01fb-4b61-9829-726d31095273,58e27b8f-e074-4760-bae1-453b2e53f7a3,3ae0f682-df1a-4c6f-950e-62bee18043be,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
08741560-7587-4d36-8472-c44b0a56cc6c,58e27b8f-e074-4760-bae1-453b2e53f7a3,ec0b7f6b-008a-4144-91cf-531ba15cc2f6,Blocked on design deliverables.,2026-01-06T17:35:22.301300
a1089a87-49f0-474c-8880-08b07a5ef406,87c9a963-8eb1-4f1b-92af-84dec6cf8bdd,af5ba10c-c141-49e9-b4c6-c3dbdd36ce31,Blocked on design deliverables.,2026-01-06T17:35:22.301300
433ce370-b319-4115-9d36-72bff817ceca,34549386-2504-4475-95ea-6c2a7fb5b0ce,e58bc29a-93e0-4324-8ce8-871663cf26de,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
71bfb5bd-e380-495f-836f-aabdd7048dae,34549386-2504-4475-95ea-6c2a7fb5b0ce,03df37d4-ef0c-49e7-ad6f-74be1eb71173,Blocked on design deliverables.,2026-01-06T17:35:22.301300
2fbca540-62c5-475e-8ac2-05d474577454,2d335df2-f513-4f82-99ca-5271578ebae4,4532b139-14c1-43d9-b34a-c3bfd0370023,Blocked on design deliverables.,2026-01-06T17:35:22.301300
87023b4a-4a46-4458-b983-3ea85f2456ba,2d335df2-f513-4f82-99ca-5271578ebae4,bbbbf3fd-66bc-4328-a66c-235bbacf49c3,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
bfbbeab7-5378-4147-af00-8a26c397b161,2d335df2-f513-4f82-99ca-5271578ebae4,0d669663-9dfb-42b4-9611-b0360f8a9aa6,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
dbbff40b-2b9c-438b-93a3-a850c48707f5,2d335df2-f513-4f82-99ca-5271578ebae4,12aea1dd-0846-4e99-8616-ec08e7cb84b4,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
72af247f-e72d-492a-b0c5-160f924a499c,16bdf3d6-5aec-4a46-a0e9-d801be4212bd,301aa31c-0890-4915-b206-80e0a8579f11,Blocked on design deliverables.,2026-01-06T17:35:22.301300
d523b002-19c0-4e0e-b291-b3192543c7c6,16bdf3d6-5aec-4a46-a0e9-d801be4212bd,7ad4abf1-e9f6-4594-bd92-33fbb420fbc0,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
d85f7127-f6b6-4d83-be52-4ec08915d60f,16bdf3d6-5aec-4a46-a0e9-d801be4212bd,8929d82d-7940-4dcf-8be2-46d769785d84,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
ed5377ed-5382-45ce-9f82-9d42b43af315,6dcf73b0-51a8-4988-8de2-5cb89d77d91e,844d98c5-c72b-4334-b37f-a2f15b7234ca,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
9018bc6d-c1b7-4033-94e6-e4c1fef00566,6dcf73b0-51a8-4988-8de2-5cb89d77d91e,6f814960-992f-49b8-a957-0448556c270d,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
5173f730-cecf-4247-8632-adf2a2f7f84d,6dcf73b0-51a8-4988-8de2-5cb89d77d91e,99739960-490c-4692-93b0-8d46bb8dcd2c,Blocked on design deliverables.,2026-01-06T17:35:22.301300
92206e88-a092-49d8-b68f-f5fa1ee0a48e,cd0f341a-fc86-4621-ba36-0a1510f86a4f,a950e2da-b545-414d-a1b1-aaa056fc5e6e,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
37fcb499-1bf0-4b5e-9e8b-9ddd4582bef2,cd0f341a-fc86-4621-ba36-0a1510f86a4f,5b24b596-bf0a-454d-80a5-356bb899cb26,Can we push this to next sprint?,2026-01-06T17:35:22.301300
e2c01dab-af44-4dc8-b0c6-b5bbfeb48a27,cd0f341a-fc86-4621-ba36-0a1510f86a4f,7e734796-3be9-438e-850f-7bc63e03d3b4,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
3633d352-75cd-4ab6-8a69-e01f59f87d88,cd0f341a-fc86-4621-ba36-0a1510f86a4f,9fe68891-1b0b-4646-8664-c6f29b1a1ab8,Blocked on design deliverables.,2026-01-06T17:35:22.301300
e622c50a-97f4-4bb8-a7fc-abc015ecef86,aef23361-e2c5-437a-b3ae-8028ef157c52,ccedf759-016b-4fd2-b696-7fa4c90d97fd,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
5b50f5ae-5b9c-4aaa-939e-8585f4f72b7d,aef23361-e2c5-437a-b3ae-8028ef157c52,2764b5e6-5204-4d14-9902-25810f119deb,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
e47e9e27-303e-4a5e-820f-66f45ebc8ba5,ae60c6c8-5d54-4351-8924-dab2fd082fbc,42ac08b1-df17-4118-8d43-71813ff5accb,Blocked on design deliverables.,2026-01-06T17:35:22.301300
95989a0d-a03f-493e-a2d7-f88f4870fd9e,ae60c6c8-5d54-4351-8924-dab2fd082fbc,20b08bb7-4b34-4735-84ee-851c0252edd4,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
0b3ddae5-61e1-4605-9aeb-2cbfb96c6aad,ae60c6c8-5d54-4351-8924-dab2fd082fbc,75e8ea20-9220-4d4d-824a-846105783da6,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
e873576b-aee4-43be-ade3-67046bb2ec3e,ae60c6c8-5d54-4351-8924-dab2fd082fbc,cd4f2da6-53b6-4dbd-859e-dda3fe6f4d07,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
568c41ad-7743-431f-ad59-5772dc8361a3,69a0af6c-a29b-4b4e-b9aa-9d704d654265,5cb4e76b-4b04-45d0-afa6-d700b4b8fa3e,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
c412ef12-12f3-4855-98b3-dd06b56ed831,69a0af6c-a29b-4b4e-b9aa-9d704d654265,29969b88-c656-4063-8092-25e2305f4a4c,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
823a2f8c-d340-4238-a9b1-6cd85fffb6dd,69a0af6c-a29b-4b4e-b9aa-9d704d654265,be13e8d3-a34d-4a94-acbd-017d89842ea6,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
f5d953ac-97d0-49c6-ad74-64f6dfb9bcef,e673c4ec-c0d9-4cc5-ba44-6cc601c4c4d4,8bea7fec-2902-4760-8edb-4ace898d677e,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
1ebc413c-dbc4-4c07-a7dd-2241d2cd4936,5336b8f7-dd90-41ff-8490-fd57f1dc17c7,9c7311c4-db41-4085-94dc-a8293590c964,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
ed24735e-e7ff-4de2-b6b6-0d2adee7e137,343421fb-3a65-42f1-9b14-63f8ec63f46c,2400467c-a2f9-46ff-8d3e-50314947c1a2,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b594a0e7-9c98-45e3-8041-38eabc303e1c,64731ac2-992d-494d-86a4-7b2c59a0658d,fe9d21b4-d943-44c5-b3c0-517d1fcdb00e,Blocked on design deliverables.,2026-01-06T17:35:22.301300
abe71025-d4e0-4db6-a9ac-268e8e124502,77999694-743a-4c50-83e8-db149ac3a6d8,c9580924-96cf-495f-8190-40953ca21eb9,Blocked on design deliverables.,2026-01-06T17:35:22.301300
1efa3e7b-2ea2-4ef4-983f-828bf2b8d6b5,77999694-743a-4c50-83e8-db149ac3a6d8,86664ff2-65cd-4e09-925f-8c6639af35dd,Blocked on design deliverables.,2026-01-06T17:35:22.301300
46ca40e2-5af7-4eb6-830d-4c4dbc45af7b,77999694-743a-4c50-83e8-db149ac3a6d8,99e81aef-0155-40c1-bcab-4e00a3565d1d,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
80c7807e-b509-4237-afbb-a8eebd0fd3a5,1ebfcf25-9844-4be2-9b15-3b5caa4877e5,a71dfc70-6713-4b66-901a-d5579bd381bf,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
e230c894-73f6-487d-a525-de1177b11ddb,1ebfcf25-9844-4be2-9b15-3b5caa4877e5,e41b32b1-f51d-4046-bed4-9aa0f0382550,Blocked on design deliverables.,2026-01-06T17:35:22.301300
d1383008-05d5-4e95-950d-072e1b8e7b7a,1ebfcf25-9844-4be2-9b15-3b5caa4877e5,4b55055b-88b8-420d-9b82-7d99bdf7eeb8,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
6b17a3f6-1926-4091-a918-e092e75279e3,1ebfcf25-9844-4be2-9b15-3b5caa4877e5,35fbea73-a7a1-4b55-af83-2b64167857d7,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
0d0cbe4e-9c42-4a09-b818-5d03ef2f14b6,853c0c47-4fa3-443a-af59-b5c2c7f669b2,b2326f2c-7d14-42ad-af2a-04afbeb18a55,Can we push this to next sprint?,2026-01-06T17:35:22.301300
817521bb-9569-4483-9a71-093e1a7fa03a,853c0c47-4fa3-443a-af59-b5c2c7f669b2,6b5507a0-9b38-4c3f-8dd5-bd137653f6a0,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
1cbd3c61-2549-4198-b93e-e886ced8a3aa,299dab96-c5dd-4c93-bfbf-fb43983d6b9d,111f3497-3d4b-4a02-b4f0-9d797ce0e962,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
3be08a33-87b9-4958-99c8-c4885f1e641f,45a65e8e-78d1-4e3b-a8f9-807a170ea468,a4545683-ed58-4e77-af32-736854709656,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
6f5b4677-a558-477a-8761-03bf3e20f64b,45a65e8e-78d1-4e3b-a8f9-807a170ea468,d34bbdba-06b4-448c-8945-0c27a152b743,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
8775f56f-70e2-403b-9788-479a14438e35,6fd05a07-801e-4e89-83f7-4b4cec3ddad2,49c76dc1-b331-427f-b916-4487e0707fa5,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b42eb2a8-7ed2-411e-91bc-e0c0ec872198,f0f28fbb-1714-4bf8-8d72-ea83480d91b1,05d3e39d-3d44-4402-93d3-9b4e746b67bd,Blocked on design deliverables.,2026-01-06T17:35:22.301300
71a32492-ed1e-459d-9164-8de5813c7888,96b57c1d-cac7-4ad5-b166-1c03a8dfb339,ca9a3113-c14b-4efd-af27-33ba44693a57,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
3b9e3bb1-d167-4551-92c4-35941aac0006,96b57c1d-cac7-4ad5-b166-1c03a8dfb339,dfba87cc-bf48-4d90-a6ab-7640445d9b31,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
53884116-bf67-4655-874f-f3e6062bf01e,96b57c1d-cac7-4ad5-b166-1c03a8dfb339,3bebdc71-648c-4481-bbf8-2616855ab8da,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
0ebfec8d-1543-43c8-8b7b-6564f4180401,604c834f-b94e-4cc1-b5af-d8eedca867da,875bed37-6fcd-417d-aa64-a84cc2335a10,Blocked on design deliverables.,2026-01-06T17:35:22.301300
4385fd7b-5570-4681-938b-0dda6f274928,604c834f-b94e-4cc1-b5af-d8eedca867da,23840b69-7928-4c58-8cf2-ad0f169bf6a5,Can we push this to next sprint?,2026-01-06T17:35:22.301300
56c7cf4c-53e6-40f0-9423-215eab7a3d13,604c834f-b94e-4cc1-b5af-d8eedca867da,5be2ad57-b895-4079-bf31-9527a45123bf,Can we push this to next sprint?,2026-01-06T17:35:22.301300
25d9cbd8-87fa-405c-b979-cbade6dd80fa,8386d436-234f-4d2d-8d74-034f9997919e,1939ab6c-41d3-46f2-8115-f27ad179ee86,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
da66affa-c1cd-43b8-b5a0-45e33957b14b,8386d436-234f-4d2d-8d74-034f9997919e,139fef14-ff51-4597-9119-e1412d5414aa,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
1909d21b-467c-4d5d-835d-ed21935581ce,72d8b139-5e46-464b-b955-e1b8c0702986,22ebe4c4-743a-41cd-84e8-bf677d3746cf,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
a5dc549c-6dbe-437f-9192-da08ebdaedad,72d8b139-5e46-464b-b955-e1b8c0702986,504fd3eb-35a5-412c-abbf-f611a7725ec1,Blocked on design deliverables.,2026-01-06T17:35:22.301300
4376c59b-69b2-4c68-b6f0-a137d73228cc,72d8b139-5e46-464b-b955-e1b8c0702986,7f6c4501-d28a-4350-bc29-30e0ec0f6411,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
1d1f678c-bd6b-4c68-acb4-bb0484b7d0c8,a585993e-7b85-44d8-906e-b1c594009b8a,6913a647-356e-4bb7-8dab-6353b1db9aee,Can we push this to next sprint?,2026-01-06T17:35:22.301300
2abe7365-8841-4545-9e76-b2e57975430e,1d4d1e60-3386-488e-83aa-eb5c600de23f,16eb2441-68fa-4817-a565-f52ce316787d,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
9ae6a6bd-dd39-4c82-ab58-c851309742e4,1d4d1e60-3386-488e-83aa-eb5c600de23f,2bf7a88b-7797-43eb-bab1-52c7143d5758,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
ce634db9-b698-4e9e-acb5-14bd04ea93df,1d4d1e60-3386-488e-83aa-eb5c600de23f,d84b574f-0108-43a7-a928-5b91e6fa0253,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b24bcfca-f5b4-45d8-8cd8-b81c610816b5,fcee5d42-e634-4da8-a90d-8483fc92e71e,edaa6580-e9cf-452b-b8bc-881cc9a671ac,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
5aeb0408-273c-404a-83a7-59f1a2bdc60a,b9b81792-ef32-42d8-99e0-0b914e970b97,4abd85e6-ce1f-41df-ba81-20786a663e6e,Can we push this to next sprint?,2026-01-06T17:35:22.301300
bb4f664e-3fbc-4b59-b575-b8cd2cf2f647,b92903d7-417b-4d61-9a45-8523e1f3c2fd,d776f412-d4ca-483d-9f83-ca08aa909df3,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
986a4bb1-56ff-46eb-9c2e-076d5539c7ad,b92903d7-417b-4d61-9a45-8523e1f3c2fd,4c90d049-a141-438b-a59a-32ce30f474e1,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
311d0c2c-0a40-4b88-b1fa-0b8c0dc424fa,76f33014-cf79-4c93-b3e2-e02c6b456b70,5e3826d2-14c8-4bc3-932a-15aa116b1fd9,Blocked on design deliverables.,2026-01-06T17:35:22.301300
0bf79f84-f2b4-4f18-a153-a5e9f70bfbde,349289fe-d208-45f3-b8df-941b179ce81f,fbd1b3b4-9f91-44e2-8295-e39cd5771fba,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
2550a2bb-fef0-4fc5-bac5-82851b079af8,349289fe-d208-45f3-b8df-941b179ce81f,688d35e8-47e5-42da-8be0-ebaf27ab41a0,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
21a2d0fe-dddd-4738-af56-9f286cb4d3f3,fb7b30b0-661e-42ad-af3d-040629838eb8,5b7577a0-197f-46ed-b12f-46ae152bcb6e,Blocked on design deliverables.,2026-01-06T17:35:22.301300
18ceaa6e-d518-4431-a898-bc8b45d555f6,46603579-0974-4ce6-b7f0-21b75a98408e,ed16df1a-efd8-483f-a400-8c668101783b,Can we push this to next sprint?,2026-01-06T17:35:22.301300
ead1b557-4804-4c8c-8568-489507a6d0dd,46603579-0974-4ce6-b7f0-21b75a98408e,b20b9539-de5f-4418-bc2f-ec35b188040d,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b764aacf-7935-4982-b127-bee7a38d0034,45b95d4c-638f-4fa6-92db-c512195b49cb,530270b2-2f41-43ee-aac4-ab1de9205603,Can we push this to next sprint?,2026-01-06T17:35:22.301300
2e8fc176-54af-4553-8b41-5f4bb47d9feb,45b95d4c-638f-4fa6-92db-c512195b49cb,cb5bec5a-25e8-4189-b345-ee560a3be1aa,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b8465085-deeb-4d55-a5e5-8e1c53fcbdf0,90b8c50b-b48e-4895-a380-14fc19d56fd3,5e6ca4f9-abfe-4cd1-850d-a163c108d444,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
b6cbd738-f8cc-4586-810a-6951a60b5727,90b8c50b-b48e-4895-a380-14fc19d56fd3,e4344e7e-25d5-4cee-a035-9c1eda2637aa,"Deployed to staging, verifying now.",2026-01-06T17:35:22.301300
0e6d1304-4be2-45be-bab6-9639f10fba09,90b8c50b-b48e-4895-a380-14fc19d56fd3,63651fbd-ef1c-4af3-8ae8-f77c3bd21b64,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
16b56db8-da6d-4a8d-a1bb-8a32e527ca91,90b8c50b-b48e-4895-a380-14fc19d56fd3,89c1ef04-0350-4b34-90f1-2883206cea34,Can we push this to next sprint?,2026-01-06T17:35:22.301300
aa6ce3a8-3565-47c6-b18a-873b3bd3f98c,d42436a8-13de-43a6-a792-96f2fd93e936,c5394d23-1e80-4dea-8b0c-26b795a152e1,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
d27ed13e-e1de-4726-ba8f-caaf39e81574,d42436a8-13de-43a6-a792-96f2fd93e936,cf595dc2-4f89-48c2-8929-b2722ae28556,Blocked on design deliverables.,2026-01-06T17:35:22.301300
baa65abd-1198-45f6-b4af-44318f6081ea,d42436a8-13de-43a6-a792-96f2fd93e936,50c03338-755b-4a3c-a102-593116e1c5f4,Blocked on design deliverables.,2026-01-06T17:35:22.301300
074ae05f-cec5-4c83-a71b-e5909ef9f64e,d42436a8-13de-43a6-a792-96f2fd93e936,ae61f8e4-5a7a-4638-bf86-d2cec8ff4147,Can we push this to next sprint?,2026-01-06T17:35:22.301300
945a4b1f-eee5-4e54-baaa-3555813528e2,e0dfc537-66d5-475f-95c6-5522859e552c,3ffdd881-cab2-430f-adb1-7394644a178e,Blocked on design deliverables.,2026-01-06T17:35:22.301300
de635195-a7eb-4a35-8687-90b9f467e348,e0dfc537-66d5-475f-95c6-5522859e552c,675f808a-cae9-490d-8164-f96798ce26f5,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
431cb092-c67c-4400-9b74-459f925d2e51,e0dfc537-66d5-475f-95c6-5522859e552c,9377b2c8-1056-42ee-b624-a4418ae9e92f,Looks good to me — I'll take the next action.,2026-01-06T17:35:22.301300
04fa2002-174f-41c5-a998-2cebddef31a0,e0dfc537-66d5-475f-95c6-5522859e552c,e5d3f401-3d63-4c9f-89f9-07c5a39c914e,We need more clarity on acceptance criteria.,2026-01-06T17:35:22.301300
49c016b7-a613-414b-b353-a625a967e985,428ef8fc-bbdb-4f03-8ad4-92f394b7157a,fdefe0f5-96f6-43ad-950a-4dd76951bb7e,Can we push this to next sprint?,2026-01-06T17:35:22.301300
af886750-19dc-46ec-9cb7-e06a7712c366,428ef8fc-bbdb-4f03-8ad4-92f394b7157a,d62f1935-6c15-49fb-82c3-e17123c822f9,Blocked on design deliverables.,2026-01-06T17:35:22.301300
